order_id,customer_id,product_id,quantity,unit_price,order_date,status
A294E54B-D3C,25948E72,PROD-0024,2,338.73,2025-08-25 04:18:21,completed
D72B3016-E25,7F6F382A,PROD-0079,3,938.31,2025-07-27 15:15:57,pending
609BEBCC-A34,A3496769,PROD-0053,1,613.06,2025-11-10 16:27:27,completed
8CA85692-5EE,42B0C9C3,PROD-0036,2,28.2,2026-01-28 21:09:18,cancelled
E4439A4D-665,971A3278,PROD-0068,5,989.44,2025-05-09 11:55:44,completed
D7190F3E-B15,148593D7,PROD-0049,4,1060.14,2026-01-09 04:25:09,shipped
018C2C44-80C,AFB1E34E,PROD-0063,5,756.86,2026-03-24 17:14:23,completed
287DFFDC-72C,3007BB3A,PROD-0050,3,168.46,2025-05-17 00:43:24,shipped
F5302873-7AC,46446445,PROD-0029,3,946.81,2025-07-09 23:28:14,completed
FCC1A650-65A,471F7448,PROD-0061,5,362.94,2025-07-20 22:51:30,completed
692DAFEE-3BE,BEC08034,PROD-0021,2,246.07,2026-03-16 01:44:10,completed
EC9294C4-82E,2375C213,PROD-0069,1,376.9,2025-05-15 00:07:46,completed
5E5CC8A1-D17,7F0A5592,PROD-0074,4,656.29,2025-12-05 09:43:11,completed
B6B0E9B6-E19,5EDD00C7,PROD-0023,3,711.23,2025-08-20 14:35:27,cancelled
7E531E1F-7E1,2728885D,PROD-0090,1,493.21,2025-10-03 23:30:28,cancelled
63864A26-320,11FBF598,PROD-0090,5,493.21,2025-06-14 17:32:33,completed
47382341-F09,31E7A655,PROD-0073,4,208.8,2025-06-19 08:06:10,shipped
B2A6E9DE-A4D,CE997F71,PROD-0040,1,822.68,2025-09-18 07:33:32,completed
250110DA-A63,F7B73B72,PROD-0030,5,1041.88,2026-01-15 06:03:28,pending
E6144147-26F,48397BE6,PROD-0001,2,962.94,2025-08-13 11:09:14,completed
8A3BD5FD-8A8,BF9755F2,PROD-0044,3,1295.34,2025-09-03 15:06:14,completed
CEB01BC5-AC8,2A922016,PROD-0003,2,1002.23,2025-06-29 13:23:02,completed
AD63A343-577,C40E3DB1,PROD-0068,1,989.44,2025-12-24 05:34:57,completed
49B8BF5E-020,8ED46BC1,PROD-0091,5,587.34,2025-06-15 15:54:08,completed
38FF1A12-AC2,CDFE8F01,PROD-0044,2,1295.34,2026-04-08 20:15:44,cancelled
F96AC623-2E6,C40E3DB1,PROD-0056,4,428.84,2025-07-28 20:07:22,cancelled
8F77B2E1-445,2FAD75B8,PROD-0041,5,117.19,2025-10-12 04:33:14,cancelled
C0EEB510-8C6,877585DC,PROD-0079,5,938.31,2025-11-23 21:05:24,completed
6FFE797E-468,B3B4906C,PROD-0049,3,1060.14,2025-04-24 16:59:06,completed
9692F412-461,8A369489,PROD-0023,5,711.23,2025-11-14 06:58:28,pending
59300CAD-35D,8C89A6F2,PROD-0099,2,72.1,2026-03-24 04:44:17,shipped
804147C3-495,2FAD75B8,PROD-0041,5,117.19,2025-08-21 00:33:00,completed
277B0063-936,645F022D,PROD-0082,4,243.15,2025-10-17 14:40:13,completed
0C39FA77-BA0,AB0F8726,PROD-0043,3,100.63,2025-07-26 01:28:17,completed
4CE2FC26-8CE,193CE6D1,PROD-0022,1,197.53,2025-05-21 14:15:58,cancelled
37A35D0F-5F6,5F2FC449,PROD-0086,3,23.22,2025-07-29 11:06:43,pending
CF2CE0A2-84E,BB6F191C,PROD-0002,1,272.0,2026-01-13 09:44:12,completed
63B3F358-616,08F33170,PROD-0033,1,1091.76,2025-08-28 08:09:53,completed
DA4EF8F1-D33,42B0C9C3,PROD-0050,2,168.46,2025-07-10 06:23:28,pending
FA2D7A91-8CD,11BDCFF7,PROD-0064,5,517.61,2025-05-14 16:33:31,pending
CF8744DD-AAE,A8D98802,PROD-0013,5,1196.83,2026-02-18 10:42:36,cancelled
3C158402-183,0EFCB92F,PROD-0098,4,188.74,2025-07-09 22:19:31,completed
84FC5C05-163,C14473A0,PROD-0005,3,65.22,2025-10-18 01:44:26,completed
2EF2B390-91F,A2DB22E0,PROD-0010,4,1130.44,2025-07-22 03:05:45,completed
B1A22EA4-004,DE181758,PROD-0094,1,750.0,2025-10-03 08:12:19,completed
029C877D-8FA,F2C26614,PROD-0077,4,218.76,2025-05-17 10:04:31,cancelled
B32B74AE-91F,84462961,PROD-0004,2,180.17,2025-09-04 20:55:45,shipped
2DDDA275-004,50B069B5,PROD-0056,3,428.84,2025-10-05 06:05:53,completed
572DFF5D-9C8,DB7389DC,PROD-0025,5,210.69,2026-03-17 05:15:02,completed
DC1CEF24-1FF,AB0F8726,PROD-0085,1,99.54,2026-01-09 01:07:54,completed
97CF5076-065,D74CC506,PROD-0051,4,572.59,2026-01-30 08:56:21,completed
4DE0FC3B-2D5,63D409E2,PROD-0007,1,798.54,2025-08-16 11:52:34,completed
612C2F4C-3ED,A3496769,PROD-0085,2,99.54,2026-02-18 20:24:11,completed
0D1F7B19-312,70BA4A73,PROD-0004,3,180.17,2026-01-14 15:15:49,completed
1D9013FE-269,25DD5752,PROD-0061,4,362.94,2025-06-02 00:24:54,pending
E2309757-01A,A7A25DB2,PROD-0063,1,756.86,2025-05-14 06:49:12,cancelled
6B5A9DFE-91C,F34BCF20,PROD-0070,4,811.0,2026-02-06 20:28:48,completed
CBD95FE5-A81,20D0FC8D,PROD-0024,4,338.73,2026-03-11 06:00:06,pending
DF550A21-407,39CEC9BC,PROD-0034,5,1016.06,2025-11-18 06:26:09,completed
001B9563-8A0,7F1943B7,PROD-0020,1,73.64,2025-08-17 12:14:34,completed
4F4DD789-03A,83F5482B,PROD-0086,4,23.22,2025-08-05 10:17:23,shipped
1531A493-F21,D74CC506,PROD-0030,4,1041.88,2026-03-23 09:07:24,shipped
A42C73F7-DC5,00B2CD62,PROD-0054,4,1034.07,2025-09-04 23:42:59,shipped
9B7088EA-85A,70715121,PROD-0031,4,503.43,2026-03-12 12:05:52,cancelled
9437BCDB-123,2106D078,PROD-0005,5,65.22,2026-01-21 08:18:41,shipped
F1BD5B31-0B3,72959F25,PROD-0087,1,656.01,2025-12-16 02:42:20,pending
7DDF83AC-31D,2B9D4E5C,PROD-0023,2,711.23,2026-03-21 22:25:07,completed
2367E911-425,70715121,PROD-0017,4,770.52,2026-02-08 08:52:39,completed
76E4E011-84E,0FC4A284,PROD-0081,3,884.4,2026-02-27 20:51:01,completed
394F8C77-C2B,27D0F547,PROD-0094,1,750.0,2025-06-01 01:41:24,pending
C7DAF31B-390,226E032A,PROD-0072,3,361.57,2026-01-27 00:56:50,shipped
F355D368-712,028A8FF0,PROD-0059,5,1202.64,2025-10-30 19:01:07,shipped
A3DF6E67-9CC,096784AA,PROD-0067,4,339.35,2025-08-16 11:39:23,completed
B243945A-E0A,2100088B,PROD-0019,1,464.74,2025-12-22 18:18:18,completed
A162B12B-B9F,07D13361,PROD-0073,3,208.8,2025-06-25 06:14:25,shipped
9034B855-0DF,A7A25DB2,PROD-0045,4,473.4,2025-09-10 14:10:59,cancelled
13C836DC-B75,078C89ED,PROD-0063,1,756.86,2025-11-06 05:12:00,completed
DC860BA0-58A,96D994F6,PROD-0036,5,28.2,2025-08-19 03:42:28,cancelled
7A4DA4FC-3F3,8ED46BC1,PROD-0089,3,53.26,2025-07-10 23:28:53,cancelled
CC761816-A65,1100DE7B,PROD-0031,3,503.43,2026-04-09 22:32:55,completed
DE0B24C0-E70,858682FB,PROD-0003,3,1002.23,2026-04-02 03:35:02,completed
82964CCE-349,BCA45D72,PROD-0036,1,28.2,2026-04-04 04:24:18,completed
908EC54E-74F,90B365F2,PROD-0018,4,981.25,2026-01-23 13:34:26,completed
A94B5A9B-C67,2F2CDC5F,PROD-0035,1,1025.64,2025-07-24 18:20:25,completed
A39D59E8-280,CA6D5694,PROD-0057,4,51.71,2026-01-12 01:35:12,cancelled
20CD5028-DEE,F9DFC502,PROD-0063,3,756.86,2025-06-03 15:00:23,completed
E21048AE-B31,FAFB634B,PROD-0066,3,907.35,2025-05-03 03:21:00,cancelled
DCE54C3F-190,5B3F669A,PROD-0065,5,452.86,2025-08-20 19:50:49,shipped
2164CF04-288,7AAA6622,PROD-0004,2,180.17,2025-08-07 01:22:38,completed
FEFECE61-4F9,0D203B8E,PROD-0032,3,47.21,2025-07-29 00:18:05,cancelled
4F9A9EB9-C0A,CA6D5694,PROD-0026,4,1064.13,2026-02-02 05:27:01,shipped
BC5FC496-921,562511CC,PROD-0051,1,572.59,2025-07-09 14:02:57,completed
C9F9561C-D03,25948E72,PROD-0048,2,258.75,2026-02-23 20:23:54,pending
90A825E1-F80,F8421EB1,PROD-0076,2,642.74,2025-06-29 18:50:43,completed
5FDF6F6C-DC8,4ECB6F67,PROD-0096,3,219.0,2025-05-02 01:08:21,completed
1D7A68EF-B42,07AE845B,PROD-0050,5,168.46,2026-03-28 14:51:31,completed
00018E37-69D,5EFBB71A,PROD-0029,2,946.81,2025-07-23 12:17:39,completed
02F41737-453,F7B73B72,PROD-0084,1,79.51,2025-11-29 15:34:46,pending
5BB163C8-D45,74CB5655,PROD-0017,1,770.52,2026-01-17 01:54:47,completed
79025E29-654,DE181758,PROD-0033,3,1091.76,2025-11-27 14:55:44,cancelled
9ADEBD10-A93,C671C05D,PROD-0091,4,587.34,2025-04-24 03:37:10,completed
8E4D689A-614,484A6A08,PROD-0059,3,1202.64,2025-10-04 18:10:00,cancelled
63775605-89E,FFCC8D88,PROD-0067,5,339.35,2025-07-10 16:03:06,completed
EE9923A7-2B9,2F63D538,PROD-0001,3,962.94,2025-09-24 20:06:54,shipped
0908273B-FC3,7D8543DB,PROD-0083,3,371.07,2026-04-08 03:19:14,cancelled
DFC193F5-1C8,792E72A7,PROD-0014,3,701.87,2025-12-15 00:01:48,cancelled
D6C9C2D5-1BA,ECB5764B,PROD-0042,3,51.75,2025-09-24 12:12:44,completed
D15207EB-0D9,8AE9609A,PROD-0020,1,73.64,2025-12-24 19:16:46,shipped
4719BE58-C82,62D59AC6,PROD-0052,2,827.9,2025-07-27 12:46:43,cancelled
2EC0FC8B-7FF,0673D70C,PROD-0004,3,180.17,2025-04-27 11:52:05,pending
23C96A35-BB8,6FBCB9A7,PROD-0052,5,827.9,2026-03-18 05:16:54,cancelled
08AA8939-D68,5DF3206E,PROD-0074,2,656.29,2025-07-26 23:23:02,cancelled
0B03749F-E57,1100DE7B,PROD-0069,3,376.9,2025-12-25 21:34:36,shipped
A7D4AFE8-FE3,D74CC506,PROD-0039,5,676.96,2025-11-16 06:56:54,completed
CC0D9B44-5DC,892B968E,PROD-0038,3,309.97,2026-01-17 10:07:41,cancelled
CEB8B5C1-647,B41AAB85,PROD-0072,3,361.57,2025-05-31 06:23:46,cancelled
F3709C4E-E20,877585DC,PROD-0012,3,583.19,2025-06-02 10:15:17,pending
2C87C404-B76,B6848C06,PROD-0043,3,100.63,2026-03-29 18:32:59,pending
AA2642C8-2F0,9CBFB2BE,PROD-0016,5,1282.35,2025-05-28 21:38:03,shipped
91536C7F-689,3CB33039,PROD-0080,2,1130.47,2025-04-17 13:04:32,shipped
4144A3A9-5B7,05058BDB,PROD-0016,5,1282.35,2025-06-30 12:42:52,completed
0C1F9982-B2D,07AE845B,PROD-0053,2,613.06,2025-08-24 15:13:43,completed
D4C61BCC-93C,0FA98CE7,PROD-0026,4,1064.13,2025-09-27 21:42:55,completed
C53E5481-543,CF47F672,PROD-0041,1,117.19,2025-12-20 11:53:26,pending
0EE6346C-97B,CA415CBA,PROD-0043,3,100.63,2026-04-07 09:08:06,cancelled
CA1B00F2-B6C,4CD45ACB,PROD-0008,2,-1.0,2026-03-31 08:45:10,completed
6576522C-4B5,C836CFF4,PROD-0074,1,656.29,2026-03-10 03:22:10,completed
316FC1D3-AA6,E9C5B7A0,PROD-0079,4,938.31,2025-05-27 22:26:47,pending
39CA0BF7-C01,CE997F71,PROD-0062,5,412.92,2025-05-04 15:42:28,completed
609173C7-897,9117EBD0,PROD-0094,3,750.0,2025-12-08 10:48:04,shipped
851F5690-CEB,E57E3430,PROD-0025,2,-1.0,2025-05-14 21:30:59,completed
104AD7E2-017,223594A7,PROD-0089,2,53.26,2025-08-25 10:07:12,completed
ADFCD19A-1E4,A22F714B,PROD-0050,2,168.46,2025-07-06 22:36:40,completed
6AE391E2-231,921EAB09,PROD-0006,4,772.55,2025-06-06 09:43:12,cancelled
686974B8-0E4,792E72A7,PROD-0067,4,339.35,2025-06-24 22:37:07,cancelled
676A9CBC-0FF,2106D078,PROD-0018,4,981.25,2025-09-03 15:40:56,completed
F662FFD5-DA3,8A369489,PROD-0097,4,1397.96,2025-09-18 03:02:58,completed
85C28B31-346,AE10BF1B,PROD-0030,2,1041.88,2026-02-12 17:35:35,cancelled
10AB2644-423,3EA57151,PROD-0003,1,1002.23,2025-08-02 14:08:43,completed
A8311EF0-A67,CE997F71,PROD-0092,4,332.35,2025-07-04 03:57:08,cancelled
F4103A8B-2E0,479C3183,PROD-0033,1,1091.76,2026-02-12 21:00:38,shipped
62F77EC7-657,84462961,PROD-0007,1,798.54,2025-05-14 08:49:45,completed
F0580BB5-EE1,C2D49A2D,PROD-0089,4,53.26,2026-02-20 17:42:33,completed
DB3833C5-5DB,F54C44FA,PROD-0071,2,297.26,2025-04-12 14:42:27,completed
8402534A-F10,9A4FB91A,PROD-0089,3,53.26,2025-06-11 22:28:12,pending
93ECAA5B-FD9,C391D70C,PROD-0085,3,99.54,2025-09-20 00:24:09,shipped
542F07C3-03F,42B0C9C3,PROD-0078,1,605.92,2025-11-14 10:42:40,shipped
470C18C3-239,7D8543DB,PROD-0093,1,513.74,2026-01-23 15:50:16,completed
2D1E55EE-FCB,3DA97E52,PROD-0064,3,517.61,2025-11-14 16:10:44,shipped
F7B7F796-4EA,98D432F5,PROD-0026,3,1064.13,2025-07-19 04:00:13,completed
080C57CA-546,DDF78D00,PROD-0006,2,772.55,2025-10-03 13:28:30,cancelled
8973F80C-A2D,42AC423A,PROD-0062,1,412.92,2025-09-05 01:53:24,cancelled
5A80A062-6A4,ED0EBF2A,PROD-0012,5,583.19,2025-08-06 14:26:12,cancelled
4303F8E6-A4F,4ECB6F67,PROD-0064,5,517.61,2026-01-06 04:22:45,completed
33347DC2-391,624FF3A8,PROD-0093,3,513.74,2025-07-10 02:52:18,cancelled
0A9753EE-BEF,0673D70C,PROD-0030,3,1041.88,2025-11-15 13:23:20,pending
9C49EFDC-235,16AB4380,PROD-0007,1,798.54,2025-10-19 11:49:14,completed
4F7B1A40-319,CE7762CF,PROD-0047,4,612.37,2026-02-07 05:17:49,cancelled
E5237DF4-A10,FEDB56D2,PROD-0015,1,731.27,2025-09-28 20:19:53,completed
A6B0DC4E-770,0D4534D8,PROD-0018,3,981.25,2026-04-02 06:12:14,completed
55061241-D29,39CEC9BC,PROD-0057,1,51.71,2025-05-15 05:31:52,completed
0B3D84EB-F93,B3E89545,PROD-0044,4,1295.34,2025-11-10 08:43:24,pending
F5EEF45D-B77,9F6FBBA1,PROD-0035,4,1025.64,2025-06-08 05:45:46,pending
3EA7DAAC-C53,2B9D4E5C,PROD-0084,1,79.51,2025-08-28 21:55:44,completed
ED48572A-095,DE181758,PROD-0090,2,493.21,2026-02-10 04:12:15,completed
7C60C547-B6E,ADAA1FCA,PROD-0054,5,1034.07,2025-04-20 20:33:44,cancelled
19AF7740-56E,C514DAA4,PROD-0057,3,51.71,2026-02-03 01:15:15,shipped
70BC17D8-8AC,3DF18150,PROD-0004,2,180.17,2025-09-06 01:50:21,pending
0C1B88E7-93B,4A4129FA,PROD-0063,4,756.86,2025-04-22 17:58:16,completed
501B03A2-812,CE7762CF,PROD-0009,1,929.08,2026-04-01 22:50:19,cancelled
F6B824D0-841,90B365F2,PROD-0087,5,656.01,2025-05-06 23:32:29,cancelled
1789CF81-BE4,97D3A2B3,PROD-0073,3,208.8,2025-05-03 03:03:23,shipped
CDEAEA49-46F,96D994F6,PROD-0067,1,339.35,2026-02-18 19:12:26,pending
2217BCBA-3CC,531DB346,PROD-0085,3,99.54,2025-05-31 10:31:38,cancelled
FD724B25-639,255E5EFC,PROD-0087,5,656.01,2026-01-31 12:50:33,shipped
08E2F09D-C82,F0087A73,PROD-0007,2,-1.0,2025-10-09 23:58:58,shipped
344F0569-3C5,0C438C17,PROD-0061,2,362.94,2025-07-19 18:21:38,completed
8092F43A-FE4,8AE9609A,PROD-0097,3,1397.96,2025-11-07 10:14:28,completed
34AAFA3A-D89,D2B44EA6,PROD-0007,4,798.54,2025-09-28 22:43:14,pending
3BD336C9-A95,C2D49A2D,PROD-0031,5,503.43,2025-10-17 23:39:15,pending
BFCFBECA-045,25948E72,PROD-0012,3,583.19,2025-08-19 08:51:42,completed
3F4635EB-599,EE12B193,PROD-0064,1,517.61,2025-06-20 14:28:22,pending
BAE72757-9D4,D2B44EA6,PROD-0053,1,613.06,2025-12-13 05:40:26,completed
051BDE08-035,70BA4A73,PROD-0078,3,605.92,2025-10-02 09:12:49,shipped
6497A6F8-EC6,5D241861,PROD-0072,4,361.57,2025-10-20 15:42:19,completed
CDDCD608-A36,FB0D2F29,PROD-0047,2,612.37,2025-08-29 16:38:32,pending
808CEC3E-E16,13633731,PROD-0043,5,100.63,2025-08-29 22:00:54,pending
2A2A36A3-59E,48243CDA,PROD-0092,4,332.35,2025-12-22 15:12:53,completed
0DD15CCF-B9E,FF0A5A5B,PROD-0013,1,1196.83,2025-10-24 07:44:40,completed
D676EA58-78E,193CE6D1,PROD-0046,3,979.27,2025-10-28 21:06:30,shipped
44D41103-707,80377B33,PROD-0067,1,339.35,2025-07-20 06:09:18,completed
DA531270-3B7,B1A55E4E,PROD-0064,4,517.61,2025-07-05 01:27:21,completed
B3D0FE8E-2B6,3EC6830C,PROD-0033,1,1091.76,2025-08-17 04:36:55,pending
3E6EBEB9-6AB,7A094541,PROD-0028,2,1217.31,2025-04-21 22:02:55,cancelled
2F5E3E86-42D,E6E16F57,PROD-0044,1,1295.34,2026-03-06 18:11:02,cancelled
54541C82-42E,D0A7D25F,PROD-0087,4,656.01,2025-05-27 21:41:37,pending
200BF0BE-01A,3886DA6A,PROD-0085,2,99.54,2025-05-22 09:04:39,pending
611CC510-6F0,21C4E453,PROD-0001,5,962.94,2025-09-27 02:58:10,pending
648AC5E4-085,C091EAEC,PROD-0075,2,326.21,2025-12-09 06:49:39,cancelled
9CAA25A8-BED,D7979367,PROD-0075,2,326.21,2026-02-05 05:17:48,completed
753BA4B5-804,463CB5B5,PROD-0050,3,168.46,2025-08-26 19:38:14,shipped
F739CF35-0EF,6CDFE08F,PROD-0050,2,168.46,2025-09-26 22:13:14,completed
39071952-88A,1BE2FDF8,PROD-0051,3,572.59,2025-07-15 13:57:14,pending
E03C3DBE-086,55A91FF8,PROD-0018,5,981.25,2026-01-05 10:45:21,completed
0A403DBB-A0E,CE7762CF,PROD-0090,5,493.21,2026-02-02 19:07:24,cancelled
4F28AC0C-64B,479C3183,PROD-0028,3,1217.31,2025-06-18 07:30:27,cancelled
A6CC1F8C-080,AE10BF1B,PROD-0045,2,473.4,2025-09-21 02:24:39,shipped
A807378E-535,7CA2680F,PROD-0070,1,811.0,2026-02-26 13:06:03,completed
E348D5B4-04C,C04EC773,PROD-0072,4,361.57,2025-05-02 17:52:29,cancelled
9EA5BF28-2E6,759FD096,PROD-0096,3,219.0,2025-08-27 15:56:35,pending
1485CC53-17D,CD097C3F,PROD-0002,4,272.0,2026-02-25 05:33:27,completed
8B06E023-F79,3DA97E52,PROD-0007,3,798.54,2026-03-11 08:50:49,completed
0E5004B3-FF7,1F062BEC,PROD-0037,1,406.89,2026-01-30 23:35:56,cancelled
5E16FD41-668,83F5482B,PROD-0038,1,309.97,2025-05-03 21:15:09,completed
2C0D1CBB-5D2,F9DFC502,PROD-0058,5,315.01,2025-05-07 13:52:30,completed
A0F698CB-16D,81E01C11,PROD-0096,2,219.0,2025-05-21 00:08:28,shipped
9C5B4442-D3C,3056DB80,PROD-0090,1,493.21,2025-06-07 16:46:42,pending
5340AC44-167,A8D98802,PROD-0050,3,168.46,2025-06-13 04:33:20,shipped
31215537-BE0,06379B60,PROD-0007,2,-1.0,2025-09-12 08:18:50,shipped
9793E80C-3A8,49934CE0,PROD-0100,2,84.09,2025-11-19 21:39:04,cancelled
B0427D70-CAA,C8E6A401,PROD-0091,5,587.34,2025-07-08 09:55:25,shipped
1C9D0B58-A05,74DB0722,PROD-0095,2,453.99,2025-07-12 07:34:00,completed
614BD857-EC1,8BD4AB7D,PROD-0058,1,315.01,2026-01-30 10:58:44,completed
02F48E2D-F32,877A1073,PROD-0023,4,711.23,2026-03-29 04:03:43,completed
CE914F6A-6B3,A7A25DB2,PROD-0055,2,1049.9,2025-09-21 15:06:20,completed
00181621-16F,E57E3430,PROD-0075,3,326.21,2026-02-19 19:54:42,pending
DC640B36-444,5222F9EB,PROD-0091,2,587.34,2025-11-27 14:26:59,completed
728FF0AD-928,385229E2,PROD-0077,5,218.76,2025-05-03 03:06:33,cancelled
4B196230-3F0,F557DDDF,PROD-0039,5,676.96,2025-10-22 20:46:36,completed
ABDD5466-0FF,3A6AA154,PROD-0010,5,1130.44,2025-09-11 22:06:45,completed
F8D3DC45-61A,07D13361,PROD-0024,5,338.73,2025-07-29 02:37:23,completed
85E9EA26-D34,DC79435A,PROD-0054,1,1034.07,2026-01-22 14:55:52,completed
3EBB3F34-730,2F63D538,PROD-0029,3,946.81,2025-05-23 13:09:26,completed
37545517-492,ACE86964,PROD-0047,5,612.37,2025-11-16 22:23:06,shipped
10C35488-860,CA6D5694,PROD-0061,1,362.94,2025-06-19 07:59:31,completed
985DB963-3C6,8AE9609A,PROD-0086,5,23.22,2025-08-09 10:53:46,shipped
75AC014F-7F0,8BD4AB7D,PROD-0032,3,47.21,2025-08-17 01:51:01,pending
159BAE1E-899,DF5E14A4,PROD-0015,3,731.27,2025-11-14 10:14:06,completed
D8411E92-679,82E5B2F7,PROD-0067,5,339.35,2025-06-09 18:53:32,shipped
EF2CF869-753,0673D70C,PROD-0058,2,315.01,2025-04-10 17:25:31,completed
723E6066-F0C,FDB8D7CB,PROD-0066,2,907.35,2025-09-03 10:37:34,shipped
001B7AC6-2B0,FAFB634B,PROD-0069,2,-1.0,2025-06-09 06:05:40,cancelled
6B7716AA-328,A9486168,PROD-0081,4,884.4,2025-04-18 10:31:27,completed
53EB4F8A-1EC,F54C44FA,PROD-0027,4,810.51,2025-06-05 08:29:50,cancelled
F201659C-294,1FFA7A10,PROD-0010,1,1130.44,2025-12-19 03:43:29,pending
BEB0D7CB-86E,52702392,PROD-0092,1,332.35,2025-12-02 23:46:50,completed
BC58499B-3E7,7C56AB7D,PROD-0023,1,711.23,2026-03-26 23:48:16,shipped
0DA028FE-5E3,5F67090F,PROD-0030,4,1041.88,2025-06-04 02:33:42,pending
1F1D459B-8E2,EAFE1B58,PROD-0081,1,884.4,2026-01-24 03:13:06,pending
23525BF0-B31,CFABBC4C,PROD-0087,5,656.01,2025-07-10 15:22:11,completed
3FFA0A9A-E6D,06979CB6,PROD-0097,1,1397.96,2025-08-07 01:59:23,completed
858A4B1A-B39,07D13361,PROD-0065,3,452.86,2026-02-10 15:56:20,shipped
F125234C-4EF,98284A4A,PROD-0012,4,583.19,2025-05-11 22:22:11,pending
84774F9C-695,2B7A9377,PROD-0051,4,572.59,2025-04-28 19:57:33,completed
1253ED2B-22A,E8ADEF6A,PROD-0069,4,376.9,2025-12-24 06:03:29,shipped
CAE346AD-C02,651D8E21,PROD-0038,3,309.97,2026-03-08 20:47:55,cancelled
24603952-881,51800DA8,PROD-0094,1,750.0,2026-03-17 19:12:10,shipped
B7D6EC49-ABB,7DAB2886,PROD-0072,1,361.57,2025-10-20 09:46:39,shipped
134DC3F9-0EF,27B9D4F8,PROD-0077,1,218.76,2026-04-07 02:54:22,completed
976EED12-157,5BC9B1A1,PROD-0027,3,810.51,2025-12-04 12:07:29,completed
FEDFA745-8B3,E29ED6B5,PROD-0053,5,613.06,2025-11-29 12:47:53,completed
DC25DDDA-4F6,77E7698F,PROD-0021,3,246.07,2025-12-15 19:01:10,completed
C85C4E3B-662,42F25660,PROD-0015,5,731.27,2025-11-15 11:23:23,completed
E6DD224A-B13,D2B44EA6,PROD-0097,4,1397.96,2025-10-23 07:43:03,cancelled
99C38AE5-AA9,5D241861,PROD-0071,1,297.26,2025-04-27 18:52:33,completed
6D38B2B8-ED0,602505DD,PROD-0013,4,1196.83,2025-09-28 02:12:32,completed
6E638F3C-38B,2A23ACB8,PROD-0046,2,979.27,2025-10-22 10:33:03,completed
51B4A608-F7F,DD6B9997,PROD-0037,2,406.89,2025-09-14 12:31:08,completed
A3C6C40E-1DF,77E7698F,PROD-0063,3,756.86,2025-05-30 02:24:13,cancelled
369F5833-616,11FBF598,PROD-0075,3,326.21,2025-08-26 06:43:54,completed
99BC057F-7AB,CE7762CF,PROD-0055,2,1049.9,2025-08-18 07:22:11,completed
A6FC9510-0C6,35A59DAD,PROD-0092,3,332.35,2025-05-24 03:12:57,completed
2AD6102A-5D8,DD4678AB,PROD-0018,4,981.25,2026-01-03 14:12:49,pending
CC4AF087-B16,A22F714B,PROD-0058,4,315.01,2025-05-21 19:36:39,shipped
DD09CF62-C2A,463CB5B5,PROD-0014,1,701.87,2026-01-17 04:24:49,completed
1CE73641-5B5,5300749C,PROD-0018,3,981.25,2025-12-14 19:16:20,cancelled
C0C4F3F9-818,FF7F7591,PROD-0081,1,884.4,2026-03-08 22:28:27,shipped
4CE43571-60B,602505DD,PROD-0081,5,884.4,2025-10-29 12:36:02,pending
C9D4CEA0-6BC,CB108F1B,PROD-0099,1,72.1,2025-08-16 11:09:06,shipped
2B50229A-4BE,DF5E14A4,PROD-0034,4,1016.06,2025-07-24 03:07:35,cancelled
EA66DBF0-2F8,E0A8C8D1,PROD-0100,2,84.09,2025-10-07 01:54:54,shipped
B12B1DF5-1FD,12E15DCB,PROD-0094,4,750.0,2025-08-24 03:15:31,shipped
83803C30-54C,6E37A182,PROD-0066,5,907.35,2025-07-19 20:25:10,completed
14380E62-B7F,193CE6D1,PROD-0085,5,99.54,2025-06-11 05:59:08,cancelled
C4B23696-BC7,F5EF2D1E,PROD-0022,4,197.53,2025-10-28 14:20:49,completed
92EA4D56-149,AFB1E34E,PROD-0023,2,711.23,2025-07-07 19:38:37,cancelled
146C7CA6-41B,148593D7,PROD-0094,1,750.0,2026-01-04 01:33:26,completed
85EE91AE-B37,E910B784,PROD-0098,3,188.74,2026-01-10 21:00:35,completed
39ED5ABF-6DC,59517829,PROD-0030,5,1041.88,2025-06-10 07:53:39,completed
C224B8C7-6CA,D875CC91,PROD-0050,1,168.46,2026-03-31 12:11:33,completed
5863848F-AE9,2A922016,PROD-0084,5,79.51,2026-03-21 07:24:00,cancelled
632C1FC1-7BE,20D0FC8D,PROD-0036,5,28.2,2025-12-12 08:41:19,shipped
88498CC6-D25,84462961,PROD-0073,4,208.8,2025-07-16 18:58:03,completed
7AD8DF97-BBF,ED0EBF2A,PROD-0076,1,642.74,2025-08-21 15:57:18,shipped
C18B916B-AF0,CB108F1B,PROD-0033,2,1091.76,2025-12-25 10:52:35,shipped
AA3B65AF-729,F9DFC502,PROD-0052,3,827.9,2025-07-03 21:11:45,pending
F19EC3F3-539,CFABBC4C,PROD-0062,5,412.92,2025-06-11 05:42:17,completed
005294F8-D75,563F6736,PROD-0057,5,51.71,2025-09-23 16:22:27,cancelled
AFFEDEDF-4A7,485A97D3,PROD-0036,2,28.2,2025-12-25 00:17:24,completed
CAE4DECF-47A,C9FF9439,PROD-0078,2,605.92,2025-06-10 04:16:00,pending
8C2E4F23-E84,531DB346,PROD-0043,4,100.63,2025-08-07 20:14:06,pending
